dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Pred,Accuracy_Pred_Prob,FMeasure_Pred,FMeasure_Pred_Prob,GMean_Pred,GMean_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
2,0,11,9,9,11,0,4,0.857142857,91,0.428571429,5,0.764705882,0.4,1,1,13.0,1,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,18,17,16,16,2,9,0.525,112,1.0,1,0.0,0.472222222,0,0,10.88888889,2,0.7778,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0010455461460614176
1,0,4,14,0,1,3,2,0.0,78,1.0,0,0.0,0.666666667,0,0,37.5,3,1.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,8,5,10,3,5,5,2.0,5,0.0,0,0.0,0.433333333,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,6,33,51,1,5,12,0.8367346940000001,183,1.0,0,0.4166666670000001,0.34666666700000004,2,2,10.73333333,3,1.3333,False,False,0.06,False,0.25,False,0.2,FMeasure,FMeasure,False,0.24808034607259877
1,0,11,20,4,4,7,2,0.666666667,111,1.0,0,0.0,0.5,0,0,26.5,3,1.25,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,23,61,6,1,22,2,0.761904762,413,1.0,1,0.7307692309999999,0.3,1,3,49.875,6,2.375,False,True,0.5983333333333334,False,0.325,False,0.35,FMeasure,FMeasure,False,0.3271401592197244
1,0,21,36,3,14,7,2,0.533333333,187,1.0,0,0.0,0.333333333,0,0,29.66666667,4,1.3333,False,False,0.05,False,0.1,False,0.1,FMeasure,FMeasure,False,0.09963129353274802
1,2,13,43,27,2,11,8,0.78,220,1.0,1,0.0,0.283333333,0,0,18.54545455,4,1.1818,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09821767961001028
1,0,3,18,26,3,0,13,0.75,134,1.0,0,0.0,0.512820513,0,0,8.923076923,1,0.8462,False,False,0.0,False,0.06666666666666668,False,0.0,FMeasure,FMeasure,False,0.06547819710170048
1,0,7,13,10,7,0,7,0.8,75,1.0,0,0.0,0.34375,0,0,7.75,2,0.875,False,False,0.2333333333333333,True,0.5619047619047619,False,0.375,FMeasure,FMeasure,True,0.5585417644753029
1,0,11,37,21,0,11,7,0.8,190,1.0,4,0.0,0.24691358,0,0,17.5,3,1.1,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09822043208639306
1,0,21,92,107,0,21,11,0.855555556,765,1.0,5,0.0,0.20242915,0,0,39.0,9,2.6316,False,False,0.3,False,0.3,False,0.4,FMeasure,FMeasure,False,0.3010443027037004
1,14,16,5,1,14,2,3,0.5,17,1.0,0,0.0,0.666666667,0,0,4.333333333,1,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,18,39,143,16,3,23,0.8506493509999999,309,1.0,2,0.0,0.236024845,1,1,12.13043478,7,1.3478,False,True,0.5916666666666666,True,0.6,True,0.8,FMeasure,FMeasure,True,0.6020292109894169
2,0,7,6,1,6,1,2,2.0,16,0.0,0,0.923076923,1.0,0,0,7.0,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,6,15,2,0,6,4,0.7777777779999999,57,1.0,1,0.625,0.4375,0,0,12.5,1,0.75,True,False,0.3,False,0.0,False,0.0,FMeasure,FMeasure,False,0.002213928725661503
1,0,10,25,300,2,8,25,2.0,25,0.0,0,0.0,0.255,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,1,3,3,1,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,10,55,0,4,7,9,0.6527777779999999,298,1.0,1,0.0,0.3,0,0,21.46153846,6,1.9231,False,False,0.45,False,0.075,False,0.45,FMeasure,FMeasure,False,0.08168285166267907
1,0,23,58,263,22,1,24,0.85440613,724,1.0,0,0.0,0.305555556,0,0,22.83333333,7,1.4,False,False,0.0,False,0.1,False,0.3,FMeasure,FMeasure,False,0.10135090793389048
1,0,9,6,15,6,3,6,2.0,6,0.0,0,0.0,0.533333333,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,4,14,0,1,3,2,0.0,78,1.0,0,0.0,0.666666667,0,0,37.5,3,1.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,20,17,16,18,2,9,0.525,112,1.0,1,0.0,0.472222222,0,0,10.88888889,2,0.7778,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0010455461460591676
2,0,12,9,9,12,0,4,0.857142857,91,0.428571429,5,0.764705882,0.4,1,1,13.0,1,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,14,50,51,0,14,11,0.7551020409999999,361,1.0,6,0.0,0.221428571,0,0,22.6,5,1.5333,False,False,0.3,False,0.1,False,0.0,FMeasure,FMeasure,False,0.1004283050316122
2,0,8,8,6,7,1,3,0.875,79,0.333333333,5,0.8125,0.4166666670000001,1,1,13.6,1,0.6,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,6,22,42,3,3,12,0.727272727,204,1.0,0,0.0,0.5,0,0,15.66666667,19,2.3333,False,False,0.0,False,0.2,False,0.15,FMeasure,FMeasure,False,0.19800334581451814
1,0,1,14,21,0,1,10,0.740740741,109,1.0,1,0.0,0.32,1,1,9.6,7,1.5,True,False,0.16666666666666666,False,0.11666666666666665,False,0.1,FMeasure,FMeasure,False,0.11686048010940644
1,0,22,35,3,15,7,2,0.533333333,186,1.0,0,0.0,0.333333333,0,0,29.5,4,1.3333,False,False,0.05,False,0.1,False,0.1,FMeasure,FMeasure,False,0.09963154632562825
1,6,17,43,27,6,11,8,0.78,220,1.0,1,0.0,0.283333333,0,0,18.54545455,4,1.1818,False,False,0.0,False,0.2,False,0.1,FMeasure,FMeasure,False,0.1974800661305807
1,0,3,18,26,3,0,13,0.75,134,1.0,0,0.0,0.512820513,0,0,8.923076923,1,0.8462,False,False,0.0,False,0.06666666666666668,False,0.0,FMeasure,FMeasure,False,0.06547819710170048
1,0,10,28,378,2,8,28,2.0,28,0.0,0,0.0,0.267857143,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,8,5,10,3,5,5,2.0,5,0.0,0,0.0,0.433333333,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,6,33,51,1,5,12,0.8367346940000001,183,1.0,0,0.391304348,0.34666666700000004,2,2,10.73333333,3,1.3333,False,False,0.06,False,0.25,False,0.2,FMeasure,FMeasure,False,0.24808034075573307
1,0,11,20,4,4,7,2,0.666666667,111,1.0,0,0.0,0.5,0,0,26.5,3,1.25,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,8,21,0,1,7,2,1.0,168,1.0,1,0.0,0.4,0,0,39.0,3,1.5,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09821762618204094
1,0,2,7,3,2,0,5,0.8,35,1.0,0,0.0,0.5555555560000001,0,0,4.333333333,1,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,3,8,6,0,3,4,2.0,22,0.0,0,0.4,1.0,0,0,4.5,1,0.75,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,13,33,13,0,13,4,1.0,226,1.0,1,0.0,0.425,0,0,18.63636364,1,0.8182,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,18,41,7,1,17,2,0.666666667,216,1.0,0,0.791666667,0.3666666670000001,1,3,34.5,5,2.3333,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,5,34,36,4,1,7,0.727272727,342,1.0,0,0.0,0.464285714,0,0,27.16666667,4,1.8333,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09821892418148738
1,0,37,143,484,0,37,37,0.891737892,814,1.0,8,0.0,0.115384615,0,0,19.125,6,1.45,False,True,0.7,True,1.0,True,0.9,FMeasure,FMeasure,True,0.9966932462693718
2,0,11,17,21,4,11,7,2.0,80,0.0,0,0.25,0.30952381,0,0,10.42857143,1,0.8571,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,0.875,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,23,61,6,1,22,2,0.761904762,413,1.0,1,0.7307692309999999,0.3,1,3,49.875,6,2.375,False,False,0.14166666666666666,True,0.5333333333333334,True,0.7166666666666667,Accuracy,FMeasure,True,0.5313854712541842
1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,1,3,3,1,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09845204589354045
1,0,11,36,25,3,8,7,0.388888889,284,1.0,2,0.0,0.475,0,0,27.0,6,2.0,False,False,0.2,False,0.2,False,0.0,FMeasure,FMeasure,False,0.19796354874676977
1,0,23,58,263,22,1,24,0.85440613,724,1.0,0,0.0,0.305555556,0,0,22.83333333,7,1.4,False,False,0.042857142857142864,False,0.0,False,0.0,FMeasure,FMeasure,False,0.00032629729409698605
5,0,24,6,3,23,1,2,1.5,16,1.0,0,1.0,0.666666667,0,0,4.0,0,0.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,7,17,21,1,7,7,2.0,73,0.0,0,0.25,0.428571429,0,0,9.428571429,2,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,3,22,3,1,2,3,2.0,66,0.0,0,0.0,0.333333333,0,0,21.0,2,1.3333,False,False,0.0,False,0.06666666666666668,False,0.0,FMeasure,FMeasure,False,0.06547847918472148
1,0,14,48,309,10,4,30,0.8976190479999999,465,1.0,3,0.0,0.167741935,1,1,13.5483871,8,1.3871,False,True,0.5333333333333334,True,0.6666666666666667,True,0.6,FMeasure,FMeasure,True,0.6649704293314657
1,0,8,13,78,3,5,13,2.0,13,0.0,0,0.0,0.384615385,0,0,0.0,1,1.0,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0007616544978763676
1,0,0,8,0,0,0,4,0.333333333,23,1.0,0,0.0,0.625,0,0,4.5,1,0.75,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,9,31,8,1,8,2,1.1875,151,1.0,1,0.0,0.45,0,0,27.6,3,1.2,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,5,41,0,2,4,14,0.775,254,0.75,1,0.0,0.257142857,0,0,14.375,3,1.5625,False,False,0.425,True,0.5666666666666667,True,0.5116666666666667,Accuracy,FMeasure,True,0.564940113277989
1,0,16,13,78,9,7,13,2.0,13,0.0,0,0.0,0.299145299,0,0,0.0,1,1.0,False,False,0.15,False,0.15,False,0.1,FMeasure,FMeasure,False,0.14949025854975084
1,0,11,38,13,2,9,3,1.142857143,189,0.7142857140000001,0,0.0,0.2,0,0,29.33333333,5,1.6667,False,False,0.06000000000000001,False,0.15,False,0.0,FMeasure,FMeasure,False,0.1477852373332899
1,0,4,9,11,4,0,7,0.7777777779999999,39,1.0,0,0.0,0.35714285700000004,0,0,4.1428571430000005,1,0.8571,False,False,0.16666666666666666,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09948837722451688
1,0,9,23,0,9,0,12,0.727272727,157,1.0,0,0.0,0.333333333,0,0,11.66666667,2,0.8333,False,False,0.16666666666666666,False,0.15,False,0.1,FMeasure,FMeasure,False,0.14961732778797696
2,0,5,12,6,2,5,1,1.333333333,37,0.0,0,0.75,0.35,1,1,8.0,1,0.75,False,False,0.2,False,0.4,False,0.2,FMeasure,FMeasure,False,0.39643782096645
1,0,9,6,15,6,3,6,2.0,6,0.0,0,0.0,0.533333333,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,6,15,2,0,6,4,0.7777777779999999,57,1.0,1,0.625,0.4375,0,0,12.5,1,0.75,False,False,0.4,False,0.5,True,0.6,FMeasure,FMeasure,False,0.5002579444190072
1,0,10,33,4,1,9,2,1.259259259,172,1.0,0,0.0,0.5,0,0,39.75,2,0.75,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,7,6,1,6,1,2,2.0,16,0.0,0,0.923076923,1.0,0,0,7.0,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,18,39,143,16,3,23,0.8506493509999999,309,1.0,2,0.0,0.236024845,1,1,12.13043478,7,1.3478,True,False,0.12,False,0.13333333333333333,False,0.03333333333333333,FMeasure,FMeasure,False,0.1322115702310547
1,15,17,5,1,15,2,3,0.5,17,1.0,0,0.0,0.666666667,0,0,4.333333333,1,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,21,92,107,0,21,11,0.855555556,765,1.0,5,0.0,0.20242915,0,0,39.0,9,2.6316,False,False,0.0,False,0.0,False,0.3,FMeasure,FMeasure,False,0.0030576502140351124
1,0,13,82,28,1,12,3,2.0,498,0.0,0,0.0,0.208333333,0,0,61.25,10,3.125,False,False,0.2033333333333333,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09976783838410123
1,0,11,37,21,0,11,7,0.8,190,1.0,4,0.0,0.24691358,0,0,17.5,3,1.1,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,7,13,10,7,0,7,0.8,75,1.0,0,0.0,0.34375,0,0,7.75,2,0.875,False,True,0.6,True,0.5416666666666667,False,0.3083333333333333,GMean,FMeasure,True,0.5394691229444993
1,0,12,40,8,1,11,2,1.1875,173,1.0,0,0.0,0.4166666670000001,0,0,32.0,2,1.0,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09821826549360911
1,0,15,42,16,0,15,10,0.757575758,354,1.0,5,0.0,0.242424242,0,0,28.0,4,1.5,False,False,0.05,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0014011174047390412
2,0,11,14,11,10,1,4,0.857142857,129,0.28571428600000004,6,0.764705882,0.4,1,1,19.33333333,3,1.0,False,False,0.26666666666666666,False,0.1,False,0.1,FMeasure,FMeasure,False,0.1012689353658672
2,0,9,18,28,3,9,8,2.0,65,0.0,0,0.222222222,0.28571428600000004,0,0,7.125,1,0.875,False,False,0.1,False,0.0,False,0.03333333333333333,FMeasure,FMeasure,False,0.001102284039265599
1,0,26,62,457,24,6,28,0.844594595,454,1.0,2,0.0,0.15,1,1,10.73684211,7,1.4737,True,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,1,9,41,9,1,8,2,0.7,214,1.0,1,0.0,0.23,0,0,18.09090909,4,1.7273,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,4,13,3,1,4,1,1.5,39,0.0,0,0.818181818,0.4,1,1,11.0,1,0.6667,False,True,0.6,True,0.6,True,0.6,FMeasure,FMeasure,True,0.6000000000000001
1,0,17,32,53,16,2,14,0.875,211,1.0,0,0.0,0.266666667,1,1,12.53333333,7,1.4667,False,False,0.0,False,0.025,False,0.0,FMeasure,FMeasure,False,0.024554642823591728
1,0,25,60,492,23,6,25,0.8402777779999999,441,1.0,2,0.0,0.148648649,1,1,10.702702699999998,7,1.4865,True,False,0.275,False,0.1,False,0.1,FMeasure,FMeasure,False,0.10133280402733164
1,0,3,14,0,3,0,9,0.694444444,164,1.0,0,0.0,0.5,1,1,15.0,13,2.3,False,False,0.4333333333333334,False,0.38333333333333336,False,0.33333333333333337,FMeasure,FMeasure,False,0.38320440382031734
4,0,13,59,406,0,13,29,1.035714286,229,1.0,0,0.582089552,0.262931034,0,0,6.862068966,1,0.9655,False,False,0.0,False,0.2,False,0.1,FMeasure,FMeasure,False,0.19745445429014444
1,0,5,14,0,1,4,3,0.25,63,1.0,1,0.0,0.5555555560000001,0,0,19.33333333,3,1.3333,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,4,9,1,2,4,1,2.0,30,0.0,0,0.9,0.625,1,1,13.0,1,0.5,False,False,0.3,False,0.1,False,0.0,FMeasure,FMeasure,False,0.10050155507467426
2,0,4,10,1,0,4,2,2.0,30,0.0,0,0.666666667,0.75,0,0,14.0,2,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,6,16,3,0,6,2,1.0,237,1.0,0,0.7142857140000001,0.5,0,0,74.0,2,1.0,False,False,0.0,False,0.31666666666666665,False,0.3,FMeasure,FMeasure,False,0.3140833476754825
2,0,14,29,91,8,14,14,2.0,135,0.0,0,0.133333333,0.295918367,0,0,8.642857142999999,1,0.9286,False,False,0.5,False,0.5,True,0.75,FMeasure,FMeasure,False,0.5025492681997762
2,0,9,36,1,2,9,1,2.0,400,1.0,0,0.9,0.625,1,2,195.5,1,0.5,False,False,0.0,False,0.26666666666666666,False,0.35,FMeasure,FMeasure,False,0.26548549933308024
2,0,8,12,1,0,8,2,1.142857143,57,1.0,0,0.833333333,1.0,0,0,24.0,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,5,20,0,0,5,3,0.5,94,1.0,0,0.0,0.666666667,0,0,29.66666667,1,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,9,6,15,7,2,6,2.0,6,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.0982192395983182
1,0,7,7,21,5,2,7,2.0,7,0.0,0,0.0,0.380952381,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,9,31,3,1,8,3,2.0,75,0.0,0,0.0,0.333333333,0,0,24.0,1,0.6667,False,False,0.3,False,0.0,False,0.1,FMeasure,FMeasure,False,0.003305969032914494
1,0,25,63,33,1,24,2,0.222222222,468,1.0,0,0.0,0.16161616199999998,0,0,45.7,2,0.9,False,False,0.25,False,0.30666666666666664,False,0.3333333333333333,FMeasure,FMeasure,False,0.3065068151060298
1,0,4,5,0,4,0,3,0.833333333,22,1.0,0,0.0,0.75,0,0,4.0,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,2,14,11,1,1,4,0.666666667,81,0.666666667,2,0.764705882,0.4,1,1,12.0,3,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,2,13,3,2,0,1,2.0,90,0.0,0,0.0,0.444444444,0,0,29.0,6,2.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,4,14,11,3,1,4,0.875,141,0.25,7,0.764705882,0.4,1,1,21.16666667,3,1.0,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09821813390820655
1,0,0,2,0,0,0,1,2.0,11,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,False,0.21722083472083475,False,0.22174603174603166,False,0.0,FMeasure,FMeasure,False,0.21945605836519852
1,0,9,5,10,8,1,5,2.0,5,0.0,0,0.0,0.44,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,5,2,1,3,2,2,2.0,2,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,2,15,37,1,1,11,0.85,109,1.0,1,0.0,0.242424242,1,1,8.545454545,7,1.5455,False,False,0.025,False,0.0,False,0.0,FMeasure,FMeasure,False,0.00018837965876908802
2,0,20,52,18,1,19,2,0.7857142859999999,360,1.0,0,0.7307692309999999,0.325,1,3,43.5,6,2.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,11,13,78,9,2,13,2.0,13,0.0,0,0.0,0.307692308,0,0,0.0,1,1.0,False,False,0.1,False,0.3,True,0.6,FMeasure,FMeasure,False,0.30152591697750764
1,0,7,33,11,1,6,3,1.085714286,169,1.0,0,0.0,0.6,0,0,26.0,5,1.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,34,154,142,0,34,17,0.805,1051,1.0,9,0.0,0.119047619,0,0,48.57142857,17,2.8095,False,True,0.5333333333333334,True,0.55,False,0.5,GMean,GMean,False,0.5053839039720223
1,0,8,17,0,8,0,8,0.625,115,1.0,0,0.0,0.311111111,1,1,11.44444444,6,1.3333,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,5,15,0,1,4,7,0.166666667,52,1.0,0,0.0,0.514285714,0,0,6.285714286,1,0.8571,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0010109844139510934
1,0,45,16,40,45,0,10,0.818181818,119,1.0,0,0.0,0.3,1,1,8.583333332999999,7,1.4167,True,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,7,31,0,6,1,4,0.85,190,1.0,0,0.0,0.6,0,0,36.0,5,2.8,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,7,19,4,4,3,9,0.5,97,1.0,0,0.0,0.7222222220000001,0,0,9.444444444,2,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,3,7,6,3,0,4,2.0,17,0.0,0,0.0,1.0,0,0,3.25,1,0.75,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,5,7,21,3,2,7,2.0,7,0.0,0,0.0,0.535714286,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,3,13,4,3,0,9,0.625,90,1.0,0,0.0,0.7222222220000001,0,0,8.666666667000001,1,0.7778,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,21,43,20,0,21,8,0.854166667,252,1.0,5,0.0,0.204545455,0,0,26.33333333,5,1.5556,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,11,56,3,2,9,3,2.0,166,0.0,0,0.0,0.333333333,0,0,54.33333333,3,2.0,False,False,0.1,False,0.0,False,0.05,FMeasure,FMeasure,False,0.0012595736221206202
3,0,2,18,1,0,2,2,2.0,70,1.0,0,0.961538462,1.0,1,2,33.5,3,1.5,False,False,0.225,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09993183072093549
1,0,5,3,3,5,1,3,2.0,3,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,False,False,0.1,False,0.2,False,0.4,FMeasure,FMeasure,False,0.20154585812329537
2,0,5,9,6,0,5,4,2.0,38,0.0,0,0.4,0.4,0,0,8.5,1,0.75,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0010118418923619188
5,0,14,6,3,13,1,2,1.5,16,1.0,0,1.0,0.666666667,0,0,4.0,0,0.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,11,38,0,1,10,2,0.5,237,1.0,2,0.0,0.3666666670000001,0,0,45.6,4,2.2,False,False,0.1,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09898917528414779
1,0,8,23,61,8,1,13,0.788461538,154,1.0,1,0.0,0.314285714,1,1,9.714285713999999,7,1.5,True,False,0.05833333333333333,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0004395222916942773
1,0,5,36,10,0,5,2,2.0,163,0.0,0,0.0,0.266666667,0,0,31.6,3,1.2,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,6,19,17,6,0,8,0.8222222220000001,128,0.8,0,0.0,0.311111111,1,1,11.3,5,1.3,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,19,51,18,14,7,7,0.727272727,255,1.0,0,0.0,0.327272727,0,0,19.91666667,5,1.5833,True,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
3,0,4,35,6,0,4,3,1.333333333,205,1.0,0,0.892857143,0.45,3,3,50.0,1,0.75,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0007532412687417025
3,0,3,4,1,2,1,3,1.0,15,1.0,0,0.964912281,0.666666667,0,0,3.333333333,1,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,6,29,26,1,5,3,0.6875,200,1.0,2,0.0,0.291666667,0,0,20.77777778,3,1.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,11,54,37,1,10,5,0.5555555560000001,449,1.0,2,0.0,0.375,0,0,43.7,9,2.6,False,False,0.0,False,0.2,False,0.1,FMeasure,FMeasure,False,0.1974874137481856
1,0,7,6,15,5,2,6,2.0,6,0.0,0,0.0,0.4166666670000001,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,11,19,28,5,11,8,2.0,87,0.0,0,0.222222222,0.35416666700000005,0,0,9.875,1,0.875,False,False,0.03333333333333333,False,0.225,False,0.3666666666666665,FMeasure,FMeasure,False,0.22498699546948422
1,0,18,30,0,1,17,2,0.25,185,1.0,4,0.0,0.466666667,0,0,59.33333333,8,3.3333,False,True,0.625,False,0.3633333333333334,False,0.3,FMeasure,FMeasure,False,0.3646242604337978
1,0,4,30,24,3,1,16,0.7589285709999999,331,1.0,1,0.0,0.317647059,1,1,18.05882353,22,2.5882,False,False,0.0,False,0.0,False,0.3,FMeasure,FMeasure,False,0.0030331097373211494
1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,14,28,0,2,12,2,0.5,155,1.0,0,0.9,0.625,1,1,49.33333333,2,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,4,3,3,3,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,False,False,0.3,False,0.1,True,0.8,FMeasure,FMeasure,False,0.10813193616094381
1,0,9,9,14,8,1,7,0.857142857,46,1.0,1,0.0,0.458333333,0,0,4.25,1,0.75,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,8,20,15,0,8,6,2.0,83,0.0,0,0.28571428600000004,0.833333333,0,0,12.83333333,2,1.1667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
